complexity,comments,duplication,test_success,fast_tests,coverage,repository,version,ncloc,code_quality,testing_status,Maintainability,Reliability,total
0.6923076923076923,0.0,1.0,0.0,0.0,1.0,fga-eps-mds-2024-1-UnBTV-Users,07-21-2024-23-25-14,1556,0.5584615384615385,0.5,0.2792307692307692,0.25,0.5292307692307692
0.6923076923076923,0.0,1.0,0.0,0.0,1.0,fga-eps-mds-2024-1-UnBTV-Users,07-28-2024-20-08-31,1556,0.5584615384615385,0.5,0.2792307692307692,0.25,0.5292307692307692
0.6666666666666666,0.0,1.0,0.0,0.0,1.0,fga-eps-mds-2024-1-UnBTV-Admin,07-19-2024-12-59-36,240,0.55,0.5,0.275,0.25,0.525
0.6666666666666666,0.0,1.0,0.0,0.0,1.0,fga-eps-mds-2024-1-UnBTV-Admin,07-28-2024-19-20-30,240,0.55,0.5,0.275,0.25,0.525
0.7777777777777778,0.022222222222222223,1.0,0.0,1.0,0.8,fga-eps-mds-2024-1-UnBTV-Frontend,07-22-2024-01-36-13,14969,0.5940000000000001,0.65,0.29700000000000004,0.325,0.6220000000000001
0.7777777777777778,0.022222222222222223,1.0,0.0,1.0,0.8444444444444444,fga-eps-mds-2024-1-UnBTV-Frontend,07-28-2024-19-18-49,14969,0.5940000000000001,0.6722222222222223,0.29700000000000004,0.33611111111111114,0.6331111111111112
0.7777777777777778,0.022222222222222223,1.0,0.0,1.0,0.8444444444444444,fga-eps-mds-2024-1-UnBTV-Frontend,07-28-2024-19-28-52,15092,0.5940000000000001,0.6722222222222223,0.29700000000000004,0.33611111111111114,0.6331111111111112
0.782608695652174,0.021739130434782608,1.0,0.0,1.0,0.8260869565217391,fga-eps-mds-2024-1-UnBTV-Frontend,07-28-2024-19-52-20,17429,0.5954347826086956,0.6630434782608696,0.2977173913043478,0.3315217391304348,0.6292391304347826
0.7872340425531915,0.02127659574468085,1.0,0.0,1.0,0.8297872340425532,fga-eps-mds-2024-1-UnBTV-Frontend,07-28-2024-20-10-08,18945,0.5968085106382979,0.6648936170212766,0.29840425531914894,0.3324468085106383,0.6308510638297873
0.8,0.02,1.0,0.0,1.0,0.86,fga-eps-mds-2024-1-UnBTV-Frontend,08-06-2024-16-39-54,20124,0.6006,0.6799999999999999,0.3003,0.33999999999999997,0.6403
0.9047619047619048,0.023809523809523808,1.0,0.0,1.0,0.0,fga-eps-mds-2024-1-UnBTV-Frontend,08-06-2024-17-14-30,19078,0.6364285714285715,0.25,0.3182142857142857,0.125,0.4432142857142857
0.8,0.02,1.0,0.0,1.0,0.86,fga-eps-mds-2024-1-UnBTV-Frontend,08-10-2024-15-28-44,19988,0.6006,0.6799999999999999,0.3003,0.33999999999999997,0.6403
0.803921568627451,0.0196078431372549,1.0,0.0,1.0,0.8627450980392157,fga-eps-mds-2024-1-UnBTV-Frontend,08-10-2024-16-17-09,20201,0.601764705882353,0.6813725490196079,0.3008823529411765,0.34068627450980393,0.6415686274509804
0.8076923076923077,0.019230769230769232,0.9615384615384616,0.0,1.0,0.8653846153846154,fga-eps-mds-2024-1-UnBTV-Frontend,08-10-2024-17-08-36,22683,0.5901923076923077,0.6826923076923077,0.29509615384615384,0.34134615384615385,0.6364423076923077
0.8076923076923077,0.019230769230769232,0.9615384615384616,0.0,1.0,0.8653846153846154,fga-eps-mds-2024-1-UnBTV-Frontend,08-10-2024-21-16-34,23185,0.5901923076923077,0.6826923076923077,0.29509615384615384,0.34134615384615385,0.6364423076923077
0.8076923076923077,0.038461538461538464,0.9615384615384616,0.0,1.0,0.8653846153846154,fga-eps-mds-2024-1-UnBTV-Frontend,08-10-2024-22-01-57,23351,0.5965384615384616,0.6826923076923077,0.2982692307692308,0.34134615384615385,0.6396153846153847
0.8113207547169812,0.0,0.9622641509433962,0.0,1.0,0.8679245283018868,fga-eps-mds-2024-1-UnBTV-Frontend,08-21-2024-23-02-51,24054,0.5852830188679246,0.6839622641509434,0.2926415094339623,0.3419811320754717,0.634622641509434
0.5555555555555556,0.1111111111111111,1.0,0.0,0.0,0.7777777777777778,fga-eps-mds-2024-1-UnBTV-VideoService,07-21-2024-23-50-19,537,0.55,0.3888888888888889,0.275,0.19444444444444445,0.46944444444444444
0.6,0.2,1.0,1.0,1.0,0.8,fga-eps-mds-2024-1-UnBTV-VideoService,08-06-2024-17-11-20,282,0.5940000000000001,0.9,0.29700000000000004,0.45,0.7470000000000001
0.5555555555555556,0.2222222222222222,1.0,1.0,1.0,1.0,fga-eps-mds-2024-1-UnBTV-VideoService,08-10-2024-17-04-26,754,0.5866666666666667,1.0,0.29333333333333333,0.5,0.7933333333333333
0.5555555555555556,0.2222222222222222,1.0,1.0,1.0,1.0,fga-eps-mds-2024-1-UnBTV-VideoService,08-10-2024-21-14-48,787,0.5866666666666667,1.0,0.29333333333333333,0.5,0.7933333333333333
0.5555555555555556,0.2222222222222222,1.0,1.0,1.0,1.0,fga-eps-mds-2024-1-UnBTV-VideoService,08-10-2024-21-50-58,821,0.5866666666666667,1.0,0.29333333333333333,0.5,0.7933333333333333
0.5384615384615384,0.15384615384615385,1.0,1.0,1.0,1.0,fga-eps-mds-2024-1-UnBTV-VideoService,08-21-2024-23-04-13,1036,0.5584615384615386,1.0,0.2792307692307693,0.5,0.7792307692307693
